MotherCompany,DaughterCompany,PodId,Year,Month,Day,Weekday,Consumption,Temperature,Date,Consumption Kwh
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,3,27,1,4.14794,4,3/27/2017,4147.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,3,28,2,4.68973,1.1,3/28/2017,4689.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,3,29,3,4.83555,0.4,3/29/2017,4835.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,3,30,4,4.81325,2.4,3/30/2017,4813.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,3,31,5,4.11202,6,3/31/2017,4112.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,1,6,3.62888,8.9,4/1/2017,3628.88
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,2,7,3.0856,4.4,4/2/2017,3085.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,3,1,4.52454,7.4,4/3/2017,4524.54
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,4,2,5.29831,7,4/4/2017,5298.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,5,3,5.54314,4.9,4/5/2017,5543.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,6,4,5.5561,3.7,4/6/2017,5556.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,7,5,5.17852,3.8,4/7/2017,5178.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,8,6,4.62524,8.5,4/8/2017,4625.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,9,7,3.62848,7.6,4/9/2017,3628.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,10,1,5.10776,4.9,4/10/2017,5107.76
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,11,2,5.32114,2.1,4/11/2017,5321.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,12,3,5.15987,0.7,4/12/2017,5159.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,13,4,5.02917,-1.5,4/13/2017,5029.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,14,5,4.2129,-0.7,4/14/2017,4212.9
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,15,6,4.91893,-1.7,4/15/2017,4918.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,16,7,4.30735,-1.1,4/16/2017,4307.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,17,1,4.31977,0,4/17/2017,4319.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,18,2,5.32737,3.7,4/18/2017,5327.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,19,3,5.63657,5.5,4/19/2017,5636.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,20,4,5.43395,6.8,4/20/2017,5433.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,21,5,5.30431,4.9,4/21/2017,5304.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,22,6,4.45953,3.5,4/22/2017,4459.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,23,7,3.78019,2.5,4/23/2017,3780.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,24,1,5.23047,2.3,4/24/2017,5230.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,25,2,5.38868,2.5,4/25/2017,5388.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,26,3,5.42404,3.6,4/26/2017,5424.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,27,4,5.69192,4.1,4/27/2017,5691.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,28,5,4.88512,4.2,4/28/2017,4885.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,29,6,4.56278,6.3,4/29/2017,4562.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,4,30,7,3.3673,9.7,4/30/2017,3367.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,1,1,3.3685,9.6,5/1/2017,3368.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,2,2,4.85495,7.5,5/2/2017,4854.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,3,3,5.19331,6.3,5/3/2017,5193.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,4,4,5.44766,11.4,5/4/2017,5447.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,5,5,4.65795,9.8,5/5/2017,4657.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,6,6,3.85148,6.1,5/6/2017,3851.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,7,7,3.46474,2,5/7/2017,3464.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,8,1,5.10567,0.9,5/8/2017,5105.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,9,2,5.32111,1,5/9/2017,5321.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,10,3,4.93324,3.4,5/10/2017,4933.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,11,4,5.33086,5.3,5/11/2017,5330.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,12,5,4.57498,7.5,5/12/2017,4574.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,13,6,3.6015,10.8,5/13/2017,3601.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,14,7,3.53719,5.1,5/14/2017,3537.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,15,1,4.56515,8.5,5/15/2017,4565.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,16,2,4.89393,10.5,5/16/2017,4893.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,17,3,4.67712,17,5/17/2017,4677.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,18,4,4.33452,19.4,5/18/2017,4334.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,19,5,4.05185,11.7,5/19/2017,4051.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,20,6,2.90968,14.6,5/20/2017,2909.68
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,21,7,3.09613,13.9,5/21/2017,3096.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,22,1,4.34448,11.6,5/22/2017,4344.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,23,2,4.37996,14.6,5/23/2017,4379.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,24,3,4.26727,14.2,5/24/2017,4267.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,25,4,2.58067,14.7,5/25/2017,2580.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,26,5,3.34231,19.2,5/26/2017,3342.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,27,6,2.55253,20.9,5/27/2017,2552.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,28,7,2.24471,13.3,5/28/2017,2244.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,29,1,3.51515,10.9,5/29/2017,3515.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,30,2,3.99669,12,5/30/2017,3996.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,5,31,3,4.48322,9.3,5/31/2017,4483.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,1,4,4.74952,9.5,6/1/2017,4749.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,2,5,4.37109,11.4,6/2/2017,4371.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,3,6,3.46075,12.5,6/3/2017,3460.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,4,7,2.56337,13.2,6/4/2017,2563.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,5,1,3.44201,15.8,6/5/2017,3442.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,6,2,2.34353,13.7,6/6/2017,2343.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,7,3,3.55238,13.2,6/7/2017,3552.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,8,4,3.74534,14.3,6/8/2017,3745.34
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,9,5,3.13673,16.1,6/9/2017,3136.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,10,6,2.06673,16.4,6/10/2017,2066.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,11,7,1.91928,14.8,6/11/2017,1919.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,12,1,3.69616,12.3,6/12/2017,3696.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,13,2,3.87105,16.8,6/13/2017,3871.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,14,3,3.66319,17.6,6/14/2017,3663.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,15,4,3.57298,16.9,6/15/2017,3572.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,16,5,3.50774,18.7,6/16/2017,3507.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,17,6,2.16767,20.8,6/17/2017,2167.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,18,7,1.99416,19,6/18/2017,1994.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,19,1,3.53783,14.2,6/19/2017,3537.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,20,2,3.90686,13.6,6/20/2017,3906.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,21,3,3.85565,13.3,6/21/2017,3855.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,22,4,3.2194,14.8,6/22/2017,3219.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,23,5,2.04566,15.1,6/23/2017,2045.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,24,6,1.74303,14.2,6/24/2017,1743.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,25,7,1.94797,13.5,6/25/2017,1947.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,26,1,3.34726,13.1,6/26/2017,3347.26
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,27,2,3.75833,14.5,6/27/2017,3758.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,28,3,3.85646,13.4,6/28/2017,3856.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,29,4,3.69127,17.4,6/29/2017,3691.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,6,30,5,3.06736,17.3,6/30/2017,3067.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,1,6,1.94659,17.4,7/1/2017,1946.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,2,7,1.93245,15.3,7/2/2017,1932.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,3,1,3.30711,13.1,7/3/2017,3307.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,4,2,3.44723,13.7,7/4/2017,3447.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,5,3,3.564,14.6,7/5/2017,3564
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,6,4,3.51067,17.8,7/6/2017,3510.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,7,5,3.43739,16.9,7/7/2017,3437.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,8,6,2.07324,17.3,7/8/2017,2073.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,9,7,1.98978,18.4,7/9/2017,1989.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,10,1,3.05138,16.3,7/10/2017,3051.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,11,2,3.33262,17.8,7/11/2017,3332.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,12,3,3.37698,14.6,7/12/2017,3376.98
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,13,4,3.26139,15.3,7/13/2017,3261.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,14,5,3.11475,17.4,7/14/2017,3114.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,15,6,2.22047,17,7/15/2017,2220.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,16,7,2.20495,16.6,7/16/2017,2204.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,17,1,2.92893,15.5,7/17/2017,2928.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,18,2,2.8947,15.4,7/18/2017,2894.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,19,3,2.97975,15.4,7/19/2017,2979.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,20,4,2.78618,15.3,7/20/2017,2786.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,21,5,2.78179,16.1,7/21/2017,2781.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,22,6,2.55859,16,7/22/2017,2558.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,23,7,2.23069,16.1,7/23/2017,2230.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,24,1,2.96327,17.1,7/24/2017,2963.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,25,2,2.86769,16.4,7/25/2017,2867.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,26,3,3.04208,18.3,7/26/2017,3042.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,27,4,2.85174,15.9,7/27/2017,2851.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,28,5,2.76765,17.9,7/28/2017,2767.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,29,6,2.04543,19.1,7/29/2017,2045.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,30,7,2.07822,19,7/30/2017,2078.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,7,31,1,2.89838,18.9,7/31/2017,2898.38
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,1,2,3.06357,18.5,8/1/2017,3063.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,2,3,3.02397,18.1,8/2/2017,3023.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,3,4,2.84447,16.8,8/3/2017,2844.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,4,5,2.93336,16,8/4/2017,2933.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,5,6,2.17066,14.8,8/5/2017,2170.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,6,7,2.05192,16.5,8/6/2017,2051.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,7,1,3.25675,18.3,8/7/2017,3256.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,8,2,3.12116,18.6,8/8/2017,3121.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,9,3,3.09129,17.9,8/9/2017,3091.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,10,4,3.16639,19.5,8/10/2017,3166.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,11,5,2.88542,17.2,8/11/2017,2885.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,12,6,1.90208,13,8/12/2017,1902.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,13,7,2.04582,15.2,8/13/2017,2045.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,14,1,3.51231,15.6,8/14/2017,3512.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,15,2,3.52366,15.8,8/15/2017,3523.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,16,3,3.60873,16.3,8/16/2017,3608.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,17,4,3.70745,15.8,8/17/2017,3707.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,18,5,3.13835,16.4,8/18/2017,3138.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,19,6,1.93197,15.6,8/19/2017,1931.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,20,7,1.93612,14.6,8/20/2017,1936.12
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,21,1,3.44196,13.4,8/21/2017,3441.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,22,2,3.69529,13.2,8/22/2017,3695.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,23,3,3.71696,13.9,8/23/2017,3716.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,24,4,3.70497,11.9,8/24/2017,3704.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,25,5,3.22376,11.6,8/25/2017,3223.76
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,26,6,2.25646,10.1,8/26/2017,2256.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,27,7,2.15599,12.9,8/27/2017,2155.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,28,1,3.57099,18.1,8/28/2017,3570.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,29,2,3.86658,17.9,8/29/2017,3866.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,30,3,3.84751,12.4,8/30/2017,3847.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,8,31,4,3.67306,13.3,8/31/2017,3673.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,1,5,3.3161,11.2,9/1/2017,3316.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,2,6,2.0178,13.3,9/2/2017,2017.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,3,7,1.74319,12.9,9/3/2017,1743.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,4,1,3.43385,13.5,9/4/2017,3433.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,5,2,3.67943,11.1,9/5/2017,3679.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,6,3,3.66195,10,9/6/2017,3661.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,7,4,3.66601,11.5,9/7/2017,3666.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,8,5,3.34697,13.9,9/8/2017,3346.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,9,6,2.47382,14.2,9/9/2017,2473.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,10,7,1.95269,14.7,9/10/2017,1952.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,11,1,3.49981,15.2,9/11/2017,3499.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,12,2,3.79897,13,9/12/2017,3798.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,13,3,3.74069,12.4,9/13/2017,3740.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,14,4,3.73721,11.7,9/14/2017,3737.21
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,15,5,3.24106,11,9/15/2017,3241.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,16,6,1.98032,10.2,9/16/2017,1980.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,17,7,1.88795,8.9,9/17/2017,1887.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,18,1,3.62057,9.6,9/18/2017,3620.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,19,2,3.88675,8.4,9/19/2017,3886.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,20,3,3.86648,11.2,9/20/2017,3866.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,21,4,3.71611,11.7,9/21/2017,3716.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,22,5,3.37827,13,9/22/2017,3378.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,23,6,2.13127,13.7,9/23/2017,2131.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,24,7,1.92879,13.5,9/24/2017,1928.79
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,25,1,3.60474,13.1,9/25/2017,3604.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,26,2,3.69536,13,9/26/2017,3695.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,27,3,3.68831,12.6,9/27/2017,3688.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,28,4,3.68583,11.6,9/28/2017,3685.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,29,5,3.2575,11.5,9/29/2017,3257.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,9,30,6,2.1557,10.2,9/30/2017,2155.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,1,7,1.9731,11.5,10/1/2017,1973.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,2,1,3.66747,12.1,10/2/2017,3667.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,3,2,3.98259,10.6,10/3/2017,3982.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,4,3,3.91255,8.2,10/4/2017,3912.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,5,4,3.94635,8.6,10/5/2017,3946.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,6,5,3.51049,5.3,10/6/2017,3510.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,7,6,2.45309,6.5,10/7/2017,2453.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,8,7,2.51324,8.5,10/8/2017,2513.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,9,1,3.8756,6.6,10/9/2017,3875.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,10,2,4.1665,5.9,10/10/2017,4166.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,11,3,4.44126,9.7,10/11/2017,4441.26
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,12,4,4.27072,7.3,10/12/2017,4270.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,13,5,3.87249,11,10/13/2017,3872.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,14,6,2.38304,10.6,10/14/2017,2383.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,15,7,2.39139,13.3,10/15/2017,2391.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,16,1,3.72055,10.5,10/16/2017,3720.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,17,2,4.10022,7.5,10/17/2017,4100.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,18,3,3.97853,3.4,10/18/2017,3978.53
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,19,4,3.93893,3.1,10/19/2017,3938.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,20,5,3.62421,3.7,10/20/2017,3624.21
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,21,6,2.51514,3.4,10/21/2017,2515.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,22,7,2.71003,3.9,10/22/2017,2710.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,23,1,3.85932,3.9,10/23/2017,3859.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,24,2,4.19366,7.2,10/24/2017,4193.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,25,3,4.16594,4.4,10/25/2017,4165.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,26,4,4.09504,4.2,10/26/2017,4095.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,27,5,3.73814,5.6,10/27/2017,3738.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,28,6,2.6641,2.7,10/28/2017,2664.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,29,7,2.54011,1.7,10/29/2017,2540.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,30,1,4.00625,0.9,10/30/2017,4006.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,10,31,2,4.77334,4.6,10/31/2017,4773.34
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,1,3,4.58332,5.4,11/1/2017,4583.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,2,4,4.71366,3.5,11/2/2017,4713.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,3,5,4.50136,7.6,11/3/2017,4501.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,4,6,3.70727,8.6,11/4/2017,3707.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,5,7,2.79417,4.7,11/5/2017,2794.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,6,1,4.02972,1.6,11/6/2017,4029.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,7,2,4.69685,1.9,11/7/2017,4696.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,8,3,4.72905,5.8,11/8/2017,4729.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,9,4,4.62989,4.2,11/9/2017,4629.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,10,5,4.43915,4,11/10/2017,4439.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,11,6,2.90885,0.8,11/11/2017,2908.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,12,7,2.88258,-0.8,11/12/2017,2882.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,13,1,4.50242,-1.7,11/13/2017,4502.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,14,2,5.08378,0.3,11/14/2017,5083.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,15,3,5.02736,0.9,11/15/2017,5027.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,16,4,4.99117,4.4,11/16/2017,4991.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,17,5,4.25481,3.1,11/17/2017,4254.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,18,6,3.79362,-1,11/18/2017,3793.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,19,7,3.28009,-1.4,11/19/2017,3280.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,20,1,4.33347,-3.2,11/20/2017,4333.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2017,11,21,2,5.25812,-2.3,11/21/2017,5258.12
